uid,date,paid,group
38b3eff8baf56627478ec76a704e9b52,2015-03-18,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-19,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-20,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-21,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-22,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-23,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-24,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-25,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-26,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-27,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-28,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-29,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-30,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-03-31,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-01,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-02,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-03,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-04,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-05,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-06,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-07,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-08,0.8,c
38b3eff8baf56627478ec76a704e9b52,2015-04-09,0.8,c
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-18,5,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-19,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-20,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-21,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-22,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-23,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-24,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-25,5,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-26,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-27,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-28,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-29,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-30,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-03-31,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-01,5,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-02,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-03,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-04,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-05,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-06,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-07,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-08,5,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-09,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-10,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-11,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-12,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-13,0,a
fb7b9ffa5462084c5f4e7e85a093e6d7,2015-04-14,0,a
5b8add2a5d98b1a652ea7fd72d942dac,2015-03-22,0.8,c
5b8add2a5d98b1a652ea7fd72d942dac,2015-03-23,0.8,c
5b8add2a5d98b1a652ea7fd72d942dac,2015-03-22,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-20,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-21,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-22,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-23,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-24,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-25,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-26,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-27,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-28,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-29,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-30,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-03-31,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-01,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-02,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-03,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-04,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-05,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-06,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-07,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-08,0.8,c
c042f4db68f23406c6cecf84a7ebb0fe,2015-04-09,0.8,c
7c590f01490190db0ed02a5070e20f01,2015-03-14,5,a
7c590f01490190db0ed02a5070e20f01,2015-03-15,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-16,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-17,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-18,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-19,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-20,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-21,5,a
7c590f01490190db0ed02a5070e20f01,2015-03-22,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-23,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-24,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-25,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-26,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-27,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-28,5,a
7c590f01490190db0ed02a5070e20f01,2015-03-29,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-30,0,a
7c590f01490190db0ed02a5070e20f01,2015-03-31,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-01,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-02,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-03,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-04,5,a
7c590f01490190db0ed02a5070e20f01,2015-04-05,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-06,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-07,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-08,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-09,0,a
7c590f01490190db0ed02a5070e20f01,2015-04-10,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-20,5,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-21,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-22,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-23,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-24,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-25,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-26,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-27,5,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-28,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-29,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-30,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-03-31,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-01,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-02,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-03,5,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-04,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-05,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-06,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-07,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-08,0,a
287e03db1d99e0ec2edb90d079e142f3,2015-04-09,0,a
7dcd340d84f762eba80aa538b0c527f7,2015-03-14,0.8,c
7dcd340d84f762eba80aa538b0c527f7,2015-03-15,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-14,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-15,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-16,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-17,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-18,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-19,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-20,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-21,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-22,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-23,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-24,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-25,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-26,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-27,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-28,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-29,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-30,0.8,c
860320be12a1c050cd7731794e231bd3,2015-03-31,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-01,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-02,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-03,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-04,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-05,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-06,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-07,0.8,c
860320be12a1c050cd7731794e231bd3,2015-04-08,0.8,c
430c3626b879b4005d41b8a46172e0c0,2015-03-15,5,a
430c3626b879b4005d41b8a46172e0c0,2015-03-16,0,a
430c3626b879b4005d41b8a46172e0c0,2015-03-17,0,a
430c3626b879b4005d41b8a46172e0c0,2015-03-18,0,a
430c3626b879b4005d41b8a46172e0c0,2015-03-19,0,a
430c3626b879b4005d41b8a46172e0c0,2015-03-20,0,a
430c3626b879b4005d41b8a46172e0c0,2015-03-21,0,a
49c9adb18e44be0711a94e827042f630,2015-03-14,0.8,c
49c9adb18e44be0711a94e827042f630,2015-03-15,0.8,c
49c9adb18e44be0711a94e827042f630,2015-03-16,0.8,c
49c9adb18e44be0711a94e827042f630,2015-03-17,0.8,c
49c9adb18e44be0711a94e827042f630,2015-03-18,0.8,c
539fd53b59e3bb12d203f45a912eeaf2,2015-03-15,5,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-16,0,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-17,0,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-18,0,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-19,0,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-20,0,a
539fd53b59e3bb12d203f45a912eeaf2,2015-03-21,0,a
8d34201a5b85900908db6cae92723617,2015-03-17,0.8,c
8d34201a5b85900908db6cae92723617,2015-03-18,0.8,c
8d34201a5b85900908db6cae92723617,2015-03-17,0.8,c
4558dbb6f6f8bb2e16d03b85bde76e2c,2015-03-16,0.8,c
4558dbb6f6f8bb2e16d03b85bde76e2c,2015-03-17,0.8,c
4558dbb6f6f8bb2e16d03b85bde76e2c,2015-03-18,0.8,c
4558dbb6f6f8bb2e16d03b85bde76e2c,2015-03-19,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-23,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-24,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-25,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-26,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-27,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-28,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-29,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-30,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-03-31,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-01,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-02,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-03,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-04,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-05,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-06,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-07,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-08,0.8,c
c5ff2543b53f4cc0ad3819a36752467b,2015-04-09,0.8,c
92cc227532d17e56e07902b254dfad10,2015-03-18,0.8,c
92cc227532d17e56e07902b254dfad10,2015-03-19,0.8,c
5b69b9cb83065d403869739ae7f0995e,2015-03-18,5,a
5b69b9cb83065d403869739ae7f0995e,2015-03-19,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-20,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-21,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-22,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-23,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-24,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-25,5,a
5b69b9cb83065d403869739ae7f0995e,2015-03-26,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-27,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-28,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-29,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-30,0,a
5b69b9cb83065d403869739ae7f0995e,2015-03-31,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-01,5,a
5b69b9cb83065d403869739ae7f0995e,2015-04-02,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-03,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-04,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-05,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-06,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-07,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-08,5,a
5b69b9cb83065d403869739ae7f0995e,2015-04-09,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-10,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-11,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-12,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-13,0,a
5b69b9cb83065d403869739ae7f0995e,2015-04-14,0,a
71a3cb155f8dc89bf3d0365288219936,2015-03-15,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-16,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-17,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-18,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-19,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-20,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-21,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-22,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-23,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-24,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-25,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-26,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-27,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-28,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-29,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-30,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-03-31,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-01,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-02,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-03,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-04,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-05,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-06,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-07,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-08,0.8,c
71a3cb155f8dc89bf3d0365288219936,2015-04-09,0.8,c
00411460f7c92d2124a67ea0f4cb5f85,2015-03-18,5,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-19,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-20,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-21,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-22,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-23,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-24,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-25,5,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-26,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-27,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-28,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-29,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-30,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-03-31,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-01,5,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-02,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-03,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-04,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-05,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-06,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-07,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-08,5,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-09,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-10,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-11,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-12,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-13,0,a
00411460f7c92d2124a67ea0f4cb5f85,2015-04-14,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-15,5,a
072b030ba126b2f4b2374f342be9ed44,2015-03-16,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-17,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-18,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-19,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-20,0,a
072b030ba126b2f4b2374f342be9ed44,2015-03-21,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-15,5,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-16,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-17,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-18,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-19,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-20,0,a
ae0eb3eed39d2bcef4622b2499a05fe6,2015-03-21,0,a
43feaeeecd7b2fe2ae2e26d917b6477d,2015-03-15,0.8,c
43feaeeecd7b2fe2ae2e26d917b6477d,2015-03-16,0.8,c
43feaeeecd7b2fe2ae2e26d917b6477d,2015-03-17,0.8,c
43feaeeecd7b2fe2ae2e26d917b6477d,2015-03-18,0.8,c
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-25,5,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-26,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-27,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-28,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-29,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-30,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-03-31,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-01,5,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-02,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-03,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-04,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-05,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-06,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-07,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-08,5,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-09,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-10,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-11,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-12,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-13,0,a
043c3d7e489c69b48737cc0c92d0f3a2,2015-04-14,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-19,5,a
53e3a7161e428b65688f14b84d61c610,2015-03-20,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-21,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-22,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-23,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-24,0,a
53e3a7161e428b65688f14b84d61c610,2015-03-25,0,a
5c936263f3428a40227908d5a3847c0b,2015-03-19,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-20,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-21,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-22,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-23,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-24,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-25,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-26,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-27,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-28,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-29,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-30,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-03-31,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-01,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-02,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-03,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-04,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-05,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-06,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-07,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-08,0.8,c
5c936263f3428a40227908d5a3847c0b,2015-04-09,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-16,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-17,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-18,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-19,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-20,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-21,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-22,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-23,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-24,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-25,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-26,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-27,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-28,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-29,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-30,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-03-31,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-01,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-02,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-03,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-04,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-05,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-06,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-07,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-08,0.8,c
192fc044e74dffea144f9ac5dc9f3395,2015-04-09,0.8,c
5705e1164a8394aace6018e27d20d237,2015-03-22,5,a
5705e1164a8394aace6018e27d20d237,2015-03-23,0,a
5705e1164a8394aace6018e27d20d237,2015-03-24,0,a
5705e1164a8394aace6018e27d20d237,2015-03-25,0,a
5705e1164a8394aace6018e27d20d237,2015-03-26,0,a
5705e1164a8394aace6018e27d20d237,2015-03-27,0,a
5705e1164a8394aace6018e27d20d237,2015-03-28,0,a
5705e1164a8394aace6018e27d20d237,2015-03-29,5,a
5705e1164a8394aace6018e27d20d237,2015-03-30,0,a
5705e1164a8394aace6018e27d20d237,2015-03-31,0,a
5705e1164a8394aace6018e27d20d237,2015-04-01,0,a
5705e1164a8394aace6018e27d20d237,2015-04-02,0,a
5705e1164a8394aace6018e27d20d237,2015-04-03,0,a
5705e1164a8394aace6018e27d20d237,2015-04-04,0,a
5705e1164a8394aace6018e27d20d237,2015-04-05,5,a
5705e1164a8394aace6018e27d20d237,2015-04-06,0,a
5705e1164a8394aace6018e27d20d237,2015-04-07,0,a
5705e1164a8394aace6018e27d20d237,2015-04-08,0,a
5705e1164a8394aace6018e27d20d237,2015-04-09,0,a
5705e1164a8394aace6018e27d20d237,2015-04-10,0,a
5705e1164a8394aace6018e27d20d237,2015-04-11,0,a
1543843a4723ed2ab08e18053ae6dc5b,2015-03-20,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-21,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-22,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-23,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-24,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-25,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-26,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-27,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-28,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-29,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-30,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-03-31,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-01,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-02,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-03,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-04,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-05,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-06,0.8,c
1543843a4723ed2ab08e18053ae6dc5b,2015-04-07,0.8,c
