event,uid,group,date
song_played,5ef0b4eba35ab2d6180b0bca7e46b6f9,b,2015-03-23 03:29:14
minigame_played,68d30a9594728bc39aa24be94b319d21,a,2015-03-23 03:29:35
subscribed,819f46e52c25763a55cc642422644317,c,2015-03-23 03:33:06
song_played,68d30a9594728bc39aa24be94b319d21,a,2015-03-23 03:33:35
song_played,b9228e0962a78b84f3d5d92f4faa000b,b,2015-03-23 03:40:44
minigame_played,b9228e0962a78b84f3d5d92f4faa000b,b,2015-03-23 03:48:44
song_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:17:33
song_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:20:33
minigame_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:28:33
subscribed,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:38:33
minigame_played,3416a75f4cea9109507cacd8e2f2aefc,c,2015-03-23 04:42:29
song_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:45:33
minigame_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-23 04:49:33
song_played,2a9d121cd9c3a1832bb6d2cc6bd7a8a7,a,2015-03-23 04:50:25
minigame_played,3416a75f4cea9109507cacd8e2f2aefc,c,2015-03-23 04:50:29
song_played,2a9d121cd9c3a1832bb6d2cc6bd7a8a7,a,2015-03-23 05:00:25
unsubscribed,4c56ff4ce4aaf9573aa5dff913df997a,b,2015-03-23 05:18:41
subscribed,65ded5353c5ee48d0b7d48c591b8f430,a,2015-03-23 05:19:31
song_played,4c56ff4ce4aaf9573aa5dff913df997a,b,2015-03-23 05:26:41
song_played,65ded5353c5ee48d0b7d48c591b8f430,a,2015-03-23 05:27:31
song_played,31839b036f63806cba3f47b93af8ccb5,b,2015-03-23 05:32:24
song_played,65ded5353c5ee48d0b7d48c591b8f430,a,2015-03-23 05:35:31
minigame_played,4c56ff4ce4aaf9573aa5dff913df997a,b,2015-03-23 05:36:41
song_played,31839b036f63806cba3f47b93af8ccb5,b,2015-03-23 05:39:24
song_played,65ded5353c5ee48d0b7d48c591b8f430,a,2015-03-23 05:41:31
minigame_played,82489c9737cc245530c7a6ebef3753ec,c,2015-03-23 06:10:33
song_played,2838023a778dfaecdc212708f721b788,a,2015-03-23 06:17:23
minigame_played,82489c9737cc245530c7a6ebef3753ec,c,2015-03-23 06:18:33
minigame_played,0bb4aec1710521c12ee76289d9440817,b,2015-03-23 06:21:32
song_played,310dcbbf4cce62f762a2aaa148d556bd,a,2015-03-23 06:23:01
song_played,2a38a4a9316c49e5a833517c45d31070,b,2015-03-23 06:25:35
minigame_played,82489c9737cc245530c7a6ebef3753ec,c,2015-03-23 06:27:33
song_played,3a835d3215755c435ef4fe9965a3f2a0,a,2015-03-23 06:28:49
song_played,06409663226af2f3114485aa4e0a23b4,c,2015-03-23 06:33:45
minigame_played,3a835d3215755c435ef4fe9965a3f2a0,a,2015-03-23 06:38:49
song_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 06:42:49
song_played,3a835d3215755c435ef4fe9965a3f2a0,a,2015-03-23 06:47:49
song_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 06:48:49
song_played,4b0a59ddf11c58e7446c9df0da541a84,c,2015-03-23 06:53:49
minigame_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 06:56:49
song_played,4b0a59ddf11c58e7446c9df0da541a84,c,2015-03-23 07:01:49
song_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 07:03:49
song_played,4b0a59ddf11c58e7446c9df0da541a84,c,2015-03-23 07:04:49
song_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 07:06:49
subscribed,96b9bff013acedfb1d140579e2fbeb63,b,2015-03-23 07:14:01
minigame_played,92977ae4d2ba21425a59afb269c2a14e,a,2015-03-23 07:15:49
subscribed,aab3238922bcc25a6f606eb525ffdc56,c,2015-03-23 07:19:43
unsubscribed,aab3238922bcc25a6f606eb525ffdc56,c,2015-03-23 07:28:43
song_played,5878a7ab84fb43402106c575658472fa,c,2015-03-23 07:37:18
minigame_played,5878a7ab84fb43402106c575658472fa,c,2015-03-23 07:46:18
minigame_played,5878a7ab84fb43402106c575658472fa,c,2015-03-23 07:53:18
song_played,4fac9ba115140ac4f1c22da82aa0bc7f,a,2015-03-23 07:54:15
minigame_played,cdc0d6e63aa8e41c89689f54970bb35f,b,2015-03-23 08:00:12
minigame_played,5878a7ab84fb43402106c575658472fa,c,2015-03-23 08:01:18
song_played,afda332245e2af431fb7b672a68b659d,a,2015-03-23 08:20:27
song_played,afda332245e2af431fb7b672a68b659d,a,2015-03-23 08:23:27
song_played,afda332245e2af431fb7b672a68b659d,a,2015-03-23 08:31:27
minigame_played,65658fde58ab3c2b6e5132a39fae7cb9,c,2015-03-23 08:57:24
song_played,5ef059938ba799aaa845e1c2e8a762bd,b,2015-03-23 08:59:01
minigame_played,e97ee2054defb209c35fe4dc94599061,b,2015-03-23 09:06:20
song_played,e97ee2054defb209c35fe4dc94599061,b,2015-03-23 09:09:20
song_played,a516a87cfcaef229b342c437fe2b95f7,b,2015-03-23 09:10:27
song_played,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:19:20
subscribed,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:22:20
minigame_played,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:26:20
minigame_played,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:29:20
unsubscribed,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:33:20
minigame_played,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:37:20
song_played,8d7d8ee069cb0cbbf816bbb65d56947e,c,2015-03-23 09:43:20
minigame_played,47d1e990583c9c67424d369f3414728e,b,2015-03-23 09:43:36
minigame_played,47d1e990583c9c67424d369f3414728e,b,2015-03-23 09:48:36
unsubscribed,d7a728a67d909e714c0774e22cb806f2,a,2015-03-23 10:03:28
song_played,f47d0ad31c4c49061b9e505593e3db98,b,2015-03-23 11:16:52
minigame_played,f47d0ad31c4c49061b9e505593e3db98,b,2015-03-23 11:22:52
minigame_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-23 11:23:29
minigame_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-23 11:27:29
song_played,3644a684f98ea8fe223c713b77189a77,c,2015-03-23 11:27:52
song_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-23 11:35:29
song_played,58a2fc6ed39fd083f55d4182bf88826d,a,2015-03-23 11:36:42
song_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-23 11:41:29
song_played,f2217062e9a397a1dca429e7d70bc6ca,c,2015-03-23 11:43:40
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 11:43:49
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 11:46:49
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 11:49:49
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 11:58:49
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 12:06:49
minigame_played,4f6ffe13a5d75b2d6a3923922b3922e5,b,2015-03-23 12:09:14
song_played,043c3d7e489c69b48737cc0c92d0f3a2,a,2015-03-23 12:13:49
song_played,41f1f19176d383480afa65d325c06ed0,c,2015-03-23 12:28:02
minigame_played,1a5b1e4daae265b790965a275b53ae50,c,2015-03-23 12:41:16
song_played,8a0e1141fd37fa5b98d5bb769ba1a7cc,b,2015-03-23 12:43:29
minigame_played,9f61408e3afb633e50cdf1b20de6f466,c,2015-03-23 12:49:52
song_played,9f61408e3afb633e50cdf1b20de6f466,c,2015-03-23 12:55:52
minigame_played,3621f1454cacf995530ea53652ddf8fb,b,2015-03-23 12:58:55
minigame_played,9f61408e3afb633e50cdf1b20de6f466,c,2015-03-23 12:59:52
minigame_played,3621f1454cacf995530ea53652ddf8fb,b,2015-03-23 13:02:55
song_played,9f61408e3afb633e50cdf1b20de6f466,c,2015-03-23 13:04:52
song_played,67e103b0761e60683e83c559be18d40c,c,2015-03-23 13:20:10
song_played,8e296a067a37563370ded05f5a3bf3ec,b,2015-03-23 13:27:16
minigame_played,5705e1164a8394aace6018e27d20d237,a,2015-03-23 13:52:40
unsubscribed,5b8add2a5d98b1a652ea7fd72d942dac,c,2015-03-23 13:56:12
minigame_played,5705e1164a8394aace6018e27d20d237,a,2015-03-23 14:00:40
minigame_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-23 14:07:25
song_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-23 14:11:25
minigame_played,17d63b1625c816c22647a73e1482372b,a,2015-03-23 14:11:34
minigame_played,57aeee35c98205091e18d1140e9f38cf,b,2015-03-23 14:11:44
minigame_played,96da2f590cd7246bbde0051047b0d6f7,a,2015-03-23 14:12:17
minigame_played,17d63b1625c816c22647a73e1482372b,a,2015-03-23 14:17:34
minigame_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-23 14:20:25
song_played,57aeee35c98205091e18d1140e9f38cf,b,2015-03-23 14:21:44
subscribed,ec8956637a99787bd197eacd77acce5e,a,2015-03-23 14:24:25
song_played,a2557a7b2e94197ff767970b67041697,a,2015-03-23 14:28:28
song_played,cb70ab375662576bd1ac5aaf16b3fca4,a,2015-03-23 14:31:53
unsubscribed,ec8956637a99787bd197eacd77acce5e,a,2015-03-23 14:32:25
song_played,a2557a7b2e94197ff767970b67041697,a,2015-03-23 14:32:28
song_played,cb70ab375662576bd1ac5aaf16b3fca4,a,2015-03-23 14:38:53
minigame_played,a2557a7b2e94197ff767970b67041697,a,2015-03-23 14:40:28
subscribed,10a5ab2db37feedfdeaab192ead4ac0e,b,2015-03-23 14:40:52
song_played,5f2c22cb4a5380af7ca75622a6426917,a,2015-03-23 14:41:04
minigame_played,55b37c5c270e5d84c793e486d798c01d,b,2015-03-23 14:46:39
song_played,cb70ab375662576bd1ac5aaf16b3fca4,a,2015-03-23 14:48:53
song_played,55b37c5c270e5d84c793e486d798c01d,b,2015-03-23 14:49:39
song_played,9dfcd5e558dfa04aaf37f137a1d9d3e5,c,2015-03-23 14:54:37
minigame_played,55b37c5c270e5d84c793e486d798c01d,b,2015-03-23 14:54:39
minigame_played,55b37c5c270e5d84c793e486d798c01d,b,2015-03-23 15:02:39
song_played,9dfcd5e558dfa04aaf37f137a1d9d3e5,c,2015-03-23 15:03:37
song_played,9dfcd5e558dfa04aaf37f137a1d9d3e5,c,2015-03-23 15:07:37
minigame_played,9dfcd5e558dfa04aaf37f137a1d9d3e5,c,2015-03-23 15:10:37
song_played,4daa3db355ef2b0e64b472968cb70f0d,b,2015-03-23 15:14:09
song_played,0a09c8844ba8f0936c20bd791130d6b6,a,2015-03-23 15:16:48
minigame_played,437d7d1d97917cd627a34a6a0fb41136,a,2015-03-23 15:18:33
minigame_played,4daa3db355ef2b0e64b472968cb70f0d,b,2015-03-23 15:19:09
song_played,4c27cea8526af8cfee3be5e183ac9605,c,2015-03-23 15:29:12
subscribed,aa942ab2bfa6ebda4840e7360ce6e7ef,b,2015-03-23 15:30:49
minigame_played,4c27cea8526af8cfee3be5e183ac9605,c,2015-03-23 15:33:12
minigame_played,4c27cea8526af8cfee3be5e183ac9605,c,2015-03-23 15:40:12
minigame_played,bf8229696f7a3bb4700cfddef19fa23f,a,2015-03-23 15:44:22
song_played,bf8229696f7a3bb4700cfddef19fa23f,a,2015-03-23 15:49:22
minigame_played,44f683a84163b3523afe57c2e008bc8c,c,2015-03-23 16:05:02
minigame_played,44f683a84163b3523afe57c2e008bc8c,c,2015-03-23 16:15:02
song_played,e4bb4c5173c2ce17fd8fcd40041c068f,c,2015-03-23 16:23:35
song_played,cfecdb276f634854f3ef915e2e980c31,b,2015-03-23 16:27:36
minigame_played,cfecdb276f634854f3ef915e2e980c31,b,2015-03-23 16:37:36
minigame_played,b6a1085a27ab7bff7550f8a3bd017df8,c,2015-03-23 17:08:29
minigame_played,26e359e83860db1d11b6acca57d8ea88,b,2015-03-23 17:14:42
song_played,40008b9a5380fcacce3976bf7c08af5b,b,2015-03-23 17:16:27
minigame_played,26e359e83860db1d11b6acca57d8ea88,b,2015-03-23 17:23:42
subscribed,26e359e83860db1d11b6acca57d8ea88,b,2015-03-23 17:30:42
minigame_played,8b16ebc056e613024c057be590b542eb,c,2015-03-23 17:36:43
unsubscribed,26e359e83860db1d11b6acca57d8ea88,b,2015-03-23 17:39:42
minigame_played,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:10:29
minigame_played,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:14:29
minigame_played,1ecfb463472ec9115b10c292ef8bc986,b,2015-03-23 18:16:04
song_played,d947bf06a885db0d477d707121934ff8,b,2015-03-23 18:17:52
subscribed,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:19:29
song_played,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:22:29
song_played,d947bf06a885db0d477d707121934ff8,b,2015-03-23 18:24:52
song_played,1ecfb463472ec9115b10c292ef8bc986,b,2015-03-23 18:25:04
song_played,d947bf06a885db0d477d707121934ff8,b,2015-03-23 18:27:52
minigame_played,c74d97b01eae257e44aa9d5bade97baf,b,2015-03-23 18:29:54
minigame_played,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:31:29
minigame_played,069d3bb002acd8d7dd095917f9efe4cb,b,2015-03-23 18:36:29
song_played,97e8527feaf77a97fc38f34216141515,b,2015-03-23 18:38:25
minigame_played,97e8527feaf77a97fc38f34216141515,b,2015-03-23 18:46:25
minigame_played,0c74b7f78409a4022a2c4c5a5ca3ee19,a,2015-03-23 18:54:03
song_played,fe7ee8fc1959cc7214fa21c4840dff0a,c,2015-03-23 19:00:00
song_played,67d16d00201083a2b118dd5128dd6f59,a,2015-03-23 19:05:11
minigame_played,06138bc5af6023646ede0e1f7c1eac75,c,2015-03-23 19:10:13
subscribed,67d16d00201083a2b118dd5128dd6f59,a,2015-03-23 19:15:11
minigame_played,996a7fa078cc36c46d02f9af3bef918b,c,2015-03-23 19:15:15
minigame_played,eb160de1de89d9058fcb0b968dbbbd68,a,2015-03-23 19:23:08
minigame_played,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:27:35
song_played,eb160de1de89d9058fcb0b968dbbbd68,a,2015-03-23 19:28:08
song_played,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:34:35
minigame_played,320722549d1751cf3f247855f937b982,c,2015-03-23 19:37:40
minigame_played,6aca97005c68f1206823815f66102863,b,2015-03-23 19:39:33
subscribed,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:39:35
song_played,320722549d1751cf3f247855f937b982,c,2015-03-23 19:41:40
song_played,320722549d1751cf3f247855f937b982,c,2015-03-23 19:45:40
song_played,6aca97005c68f1206823815f66102863,b,2015-03-23 19:46:33
song_played,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:47:35
song_played,d5cfead94f5350c12c322b5b664544c1,b,2015-03-23 19:50:05
minigame_played,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:50:35
song_played,320722549d1751cf3f247855f937b982,c,2015-03-23 19:52:40
song_played,9b8619251a19057cff70779273e95aa6,b,2015-03-23 19:57:35
minigame_played,d5cfead94f5350c12c322b5b664544c1,b,2015-03-23 19:58:05
minigame_played,42a0e188f5033bc65bf8d78622277c4e,b,2015-03-23 20:16:21
song_played,6a9aeddfc689c1d0e3b9ccc3ab651bc5,a,2015-03-23 20:21:16
song_played,42a0e188f5033bc65bf8d78622277c4e,b,2015-03-23 20:21:21
song_played,42a0e188f5033bc65bf8d78622277c4e,b,2015-03-23 20:24:21
minigame_played,8d3bba7425e7c98c50f52ca1b52d3735,b,2015-03-23 21:00:15
minigame_played,fc3cf452d3da8402bebb765225ce8c0e,c,2015-03-23 21:02:39
minigame_played,fc3cf452d3da8402bebb765225ce8c0e,c,2015-03-23 21:08:39
song_played,74071a673307ca7459bcf75fbd024e09,a,2015-03-23 21:09:50
song_played,fc3cf452d3da8402bebb765225ce8c0e,c,2015-03-23 21:11:39
minigame_played,a8ecbabae151abacba7dbde04f761c37,b,2015-03-23 21:17:33
song_played,a8ecbabae151abacba7dbde04f761c37,b,2015-03-23 21:21:33
minigame_played,58238e9ae2dd305d79c2ebc8c1883422,a,2015-03-23 21:29:22
song_played,9c838d2e45b2ad1094d42f4ef36764f6,a,2015-03-23 21:30:21
minigame_played,2afe4567e1bf64d32a5527244d104cea,c,2015-03-23 21:31:06
song_played,d296c101daa88a51f6ca8cfc1ac79b50,c,2015-03-23 21:35:46
subscribed,9c838d2e45b2ad1094d42f4ef36764f6,a,2015-03-23 21:38:21
song_played,8e6b42f1644ecb1327dc03ab345e618b,a,2015-03-23 22:00:45
unsubscribed,d86ea612dec96096c5e0fcc8dd42ab6d,a,2015-03-23 22:14:23
minigame_played,7f39f8317fbdb1988ef4c628eba02591,b,2015-03-23 22:23:26
song_played,7f39f8317fbdb1988ef4c628eba02591,b,2015-03-23 22:27:26
song_played,a49e9411d64ff53eccfdd09ad10a15b3,c,2015-03-23 22:28:22
minigame_played,a49e9411d64ff53eccfdd09ad10a15b3,c,2015-03-23 22:36:22
minigame_played,e49b8b4053df9505e1f48c3a701c0682,b,2015-03-23 22:39:06
minigame_played,a49e9411d64ff53eccfdd09ad10a15b3,c,2015-03-23 22:39:22
minigame_played,e49b8b4053df9505e1f48c3a701c0682,b,2015-03-23 22:44:06
subscribed,bbcbff5c1f1ded46c25d28119a85c6c2,a,2015-03-23 22:45:01
minigame_played,fa7cdfad1a5aaf8370ebeda47a1ff1c3,c,2015-03-23 22:46:20
minigame_played,bbcbff5c1f1ded46c25d28119a85c6c2,a,2015-03-23 22:50:01
song_played,bbcbff5c1f1ded46c25d28119a85c6c2,a,2015-03-23 22:53:01
unsubscribed,bbcbff5c1f1ded46c25d28119a85c6c2,a,2015-03-23 22:56:01
minigame_played,6aab1270668d8cac7cef2566a1c5f569,c,2015-03-23 23:03:37
song_played,6aab1270668d8cac7cef2566a1c5f569,c,2015-03-23 23:06:37
song_played,788d986905533aba051261497ecffcbb,a,2015-03-23 23:34:58
song_played,2421fcb1263b9530df88f7f002e78ea5,b,2015-03-24 00:12:16
minigame_played,d240e3d38a8882ecad8633c8f9c78c9b,b,2015-03-24 00:13:32
song_played,d240e3d38a8882ecad8633c8f9c78c9b,b,2015-03-24 00:19:32
subscribed,a8e864d04c95572d1aece099af852d0a,a,2015-03-24 00:41:28
song_played,6f2268bd1d3d3ebaabb04d6b5d099425,a,2015-03-24 00:41:40
subscribed,6f2268bd1d3d3ebaabb04d6b5d099425,a,2015-03-24 00:50:40
song_played,6f2268bd1d3d3ebaabb04d6b5d099425,a,2015-03-24 01:00:40
song_played,6f2268bd1d3d3ebaabb04d6b5d099425,a,2015-03-24 01:03:40
minigame_played,b5dc4e5d9b495d0196f61d45b26ef33e,b,2015-03-24 01:06:41
song_played,6f2268bd1d3d3ebaabb04d6b5d099425,a,2015-03-24 01:07:40
minigame_played,b5dc4e5d9b495d0196f61d45b26ef33e,b,2015-03-24 01:13:41
minigame_played,b5dc4e5d9b495d0196f61d45b26ef33e,b,2015-03-24 01:20:41
minigame_played,b5dc4e5d9b495d0196f61d45b26ef33e,b,2015-03-24 01:24:41
minigame_played,b5dc4e5d9b495d0196f61d45b26ef33e,b,2015-03-24 01:27:41
song_played,677e09724f0e2df9b6c000b75b5da10d,c,2015-03-24 01:33:25
unsubscribed,e2c420d928d4bf8ce0ff2ec19b371514,c,2015-03-24 01:34:59
minigame_played,db8e1af0cb3aca1ae2d0018624204529,a,2015-03-24 01:39:29
minigame_played,217eedd1ba8c592db97d0dbe54c7adfc,a,2015-03-24 01:39:38
unsubscribed,677e09724f0e2df9b6c000b75b5da10d,c,2015-03-24 01:40:25
song_played,db8e1af0cb3aca1ae2d0018624204529,a,2015-03-24 01:46:29
minigame_played,677e09724f0e2df9b6c000b75b5da10d,c,2015-03-24 01:47:25
song_played,1e056d2b0ebd5c878c550da6ac5d3724,a,2015-03-24 01:56:51
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:25:47
minigame_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:31:47
subscribed,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:39:47
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:43:47
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:50:47
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 02:58:47
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 03:05:47
song_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 03:15:47
minigame_played,eaae339c4d89fc102edd9dbdb6a28915,c,2015-03-24 03:18:47
song_played,819f46e52c25763a55cc642422644317,c,2015-03-24 03:33:06
minigame_played,1534b76d325a8f591b52d302e7181331,c,2015-03-24 03:41:02
minigame_played,819f46e52c25763a55cc642422644317,c,2015-03-24 03:42:06
song_played,b9228e0962a78b84f3d5d92f4faa000b,b,2015-03-24 03:48:44
unsubscribed,1534b76d325a8f591b52d302e7181331,c,2015-03-24 03:51:02
minigame_played,b9228e0962a78b84f3d5d92f4faa000b,b,2015-03-24 03:54:44
song_played,c0c7c76d30bd3dcaefc96f40275bdc0a,c,2015-03-24 03:55:45
minigame_played,8b6dd7db9af49e67306feb59a8bdc52c,c,2015-03-24 04:49:33
minigame_played,67c6a1e7ce56d3d6fa748ab6d9af3fd7,c,2015-03-24 05:32:05
minigame_played,502e4a16930e414107ee22b6198c578f,a,2015-03-24 05:33:17
minigame_played,502e4a16930e414107ee22b6198c578f,a,2015-03-24 05:36:17
song_played,502e4a16930e414107ee22b6198c578f,a,2015-03-24 05:41:17
minigame_played,d1fe173d08e959397adf34b1d77e88d7,b,2015-03-24 05:45:14
minigame_played,502e4a16930e414107ee22b6198c578f,a,2015-03-24 05:47:17
song_played,f4be00279ee2e0a53eafdaa94a151e2c,a,2015-03-24 05:55:45
song_played,2838023a778dfaecdc212708f721b788,a,2015-03-24 06:17:23
song_played,0bb4aec1710521c12ee76289d9440817,b,2015-03-24 06:21:32
minigame_played,2838023a778dfaecdc212708f721b788,a,2015-03-24 06:27:23
song_played,82489c9737cc245530c7a6ebef3753ec,c,2015-03-24 06:27:33
minigame_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 06:32:22
subscribed,82489c9737cc245530c7a6ebef3753ec,c,2015-03-24 06:34:33
minigame_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 06:40:22
subscribed,3a835d3215755c435ef4fe9965a3f2a0,a,2015-03-24 06:47:49
song_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 06:49:22
unsubscribed,3a835d3215755c435ef4fe9965a3f2a0,a,2015-03-24 06:51:49
song_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 06:56:22
song_played,aeb3135b436aa55373822c010763dd54,b,2015-03-24 07:03:05
song_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 07:03:22
minigame_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 07:12:22
song_played,96b9bff013acedfb1d140579e2fbeb63,b,2015-03-24 07:14:01
song_played,ccb1d45fb76f7c5a0bf619f979c6cf36,a,2015-03-24 07:16:22
song_played,96b9bff013acedfb1d140579e2fbeb63,b,2015-03-24 07:24:01
minigame_played,96b9bff013acedfb1d140579e2fbeb63,b,2015-03-24 07:28:01
minigame_played,33e8075e9970de0cfea955afd4644bb2,b,2015-03-24 08:07:00
minigame_played,bd4c9ab730f5513206b999ec0d90d1fb,c,2015-03-24 08:09:35
minigame_played,eefc9e10ebdc4a2333b42b2dbb8f27b6,b,2015-03-24 08:14:17
song_played,bd4c9ab730f5513206b999ec0d90d1fb,c,2015-03-24 08:19:35
minigame_played,eefc9e10ebdc4a2333b42b2dbb8f27b6,b,2015-03-24 08:22:17
minigame_played,ed265bc903a5a097f61d3ec064d96d2e,a,2015-03-24 08:38:02
song_played,a516a87cfcaef229b342c437fe2b95f7,b,2015-03-24 09:10:27
minigame_played,846c260d715e5b854ffad5f70a516c88,b,2015-03-24 09:24:58
minigame_played,846c260d715e5b854ffad5f70a516c88,b,2015-03-24 09:28:58
song_played,846c260d715e5b854ffad5f70a516c88,b,2015-03-24 09:38:58
minigame_played,846c260d715e5b854ffad5f70a516c88,b,2015-03-24 09:41:58
song_played,846c260d715e5b854ffad5f70a516c88,b,2015-03-24 09:51:58
minigame_played,f47d0ad31c4c49061b9e505593e3db98,b,2015-03-24 11:22:52
song_played,4e0cb6fb5fb446d1c92ede2ed8780188,a,2015-03-24 11:27:39
subscribed,8d317bdcf4aafcfc22149d77babee96d,a,2015-03-24 11:27:49
song_played,f47d0ad31c4c49061b9e505593e3db98,b,2015-03-24 11:30:52
song_played,4e0cb6fb5fb446d1c92ede2ed8780188,a,2015-03-24 11:32:39
unsubscribed,8d317bdcf4aafcfc22149d77babee96d,a,2015-03-24 11:35:49
minigame_played,58a2fc6ed39fd083f55d4182bf88826d,a,2015-03-24 11:36:42
song_played,58a2fc6ed39fd083f55d4182bf88826d,a,2015-03-24 11:40:42
minigame_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-24 11:41:29
minigame_played,f2217062e9a397a1dca429e7d70bc6ca,c,2015-03-24 11:43:40
song_played,58ae749f25eded36f486bc85feb3f0ab,a,2015-03-24 11:45:29
minigame_played,8d317bdcf4aafcfc22149d77babee96d,a,2015-03-24 11:45:49
minigame_played,8d317bdcf4aafcfc22149d77babee96d,a,2015-03-24 11:54:49
minigame_played,3df1d4b96d8976ff5986393e8767f5b2,a,2015-03-24 12:00:20
song_played,3df1d4b96d8976ff5986393e8767f5b2,a,2015-03-24 12:03:20
subscribed,3df1d4b96d8976ff5986393e8767f5b2,a,2015-03-24 12:12:20
minigame_played,41f1f19176d383480afa65d325c06ed0,c,2015-03-24 12:28:02
song_played,67e103b0761e60683e83c559be18d40c,c,2015-03-24 13:20:10
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 13:32:24
subscribed,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 13:41:24
song_played,01f78be6f7cad02658508fe4616098a9,b,2015-03-24 13:41:25
subscribed,01f78be6f7cad02658508fe4616098a9,b,2015-03-24 13:46:25
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 13:50:24
unsubscribed,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 13:56:24
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 13:59:24
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 14:08:24
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 14:17:24
minigame_played,17d63b1625c816c22647a73e1482372b,a,2015-03-24 14:17:34
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 14:25:24
song_played,dd45045f8c68db9f54e70c67048d32e8,b,2015-03-24 14:28:24
minigame_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-24 14:32:25
song_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-24 14:40:25
minigame_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-24 14:49:25
song_played,00ac8ed3b4327bdd4ebbebcb2ba10a00,b,2015-03-24 14:50:29
song_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-24 14:54:25
minigame_played,ec8956637a99787bd197eacd77acce5e,a,2015-03-24 15:04:25
